,Mutation date,ID,Gender,Age,Birthdate,Life expectancy,Marital status,Couple nr,Marriage duration,Marriage end date,Marriage intention,Marriage age,Wedding date,Employment status,Income,Capital,Children,NrChildren,Birth age,Birthing date,Alive,Event
5302,2011-01-01,5302,Male,42,1969-11-09,0.00128,Single,0,,,No,,,Flexible contract,30872.0,357977,No,0,,NA,1,Created
5303,2011-01-01,5303,Female,7,2004-10-06,7e-05,Single,0,,,Yes,31.0,2035-12-14,Child,0.0,0,No,0,36.0,2040-08-30,1,Created
5304,2011-01-01,5304,Female,10,2001-08-27,0.0001,Single,0,,,Yes,35.0,2036-09-10,Child,0.0,0,Yes,0,26.0,2027-10-17,1,Created
5305,2011-01-01,5305,Male,29,1982-06-13,0.0005200000000000001,Married,1076,,2065-08-22,No,,,Permanent contract,88398.0,233591,Yes,1,,NA,1,Created
5306,2011-01-01,5306,Male,9,2002-04-10,0.00014,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
5307,2011-01-01,5307,Female,52,1959-05-22,0.00268,Married,1108,,2025-02-08,Yes,,,Permanent contract,38577.0,302260,Yes,2,,NA,1,Created
5308,2011-01-01,5308,Male,56,1955-09-04,0.0052,Married,1077,,2053-07-10,No,,,Permanent contract,19609.0,443434,No,1,,NA,1,Created
16732,2011-01-14,5308,Male,56,1955-09-04,0.0052,Married,1077,,2053-07-10,No,,,Permanent contract,19609.0,443434,No,1,,NA,0,Life event: Deceased
5309,2011-01-01,5309,Male,24,1987-05-30,0.00047999999999999996,Single,0,,,Yes,62.0,2049-09-12,Flexible contract,10828.0,8694,Yes,0,,NA,1,Created
5310,2011-01-01,5310,Male,62,1949-01-24,0.008409999999999999,Married,1078,,2017-03-12,Yes,,,Flexible contract,9643.0,167853,Yes,3,,NA,1,Created
5311,2011-01-01,5311,Male,70,1941-06-01,0.01932,Widowed,0,,,Yes,,,Retired,46295.0,310713,No,0,,NA,1,Created
5312,2011-01-01,5312,Female,58,1953-12-02,0.00448,Married,1109,,2018-03-05,Yes,,,Flexible contract,32907.0,-20464,No,1,,NA,1,Created
5313,2011-01-01,5313,Female,18,1993-06-06,0.00023999999999999998,Single,0,,,No,,,Unemployed,31582.0,15515,Yes,0,34.0,2027-07-30,1,Created
5314,2011-01-01,5314,Female,47,1964-09-22,0.00168,Single,0,,,Yes,31.0,,Permanent contract,48563.0,191841,Yes,0,,NA,1,Created
5315,2011-01-01,5315,Male,59,1952-12-01,0.00717,Married,1079,,2026-03-08,Yes,,,Flexible contract,11166.0,42576,No,2,,NA,1,Created
5316,2011-01-01,5316,Female,21,1990-05-21,0.00016,Single,0,,,No,,,Flexible contract,33628.0,4450,Yes,0,33.0,2023-03-26,1,Created
5317,2011-01-01,5317,Female,10,2001-01-23,0.0001,Single,0,,,Yes,20.0,2021-01-19,Child,0.0,0,No,0,31.0,2032-06-05,1,Created
5318,2011-01-01,5318,Female,47,1964-02-15,0.00168,Married,1110,,2012-01-04,No,,,Permanent contract,15909.0,3051,Yes,2,,NA,1,Created
5319,2011-01-01,5319,Female,44,1967-11-22,0.00107,Married,1111,,2057-02-17,No,,,Permanent contract,14922.0,194417,Yes,2,,NA,1,Created
5320,2011-01-01,5320,Male,40,1971-05-02,0.0009400000000000001,Married,1080,,2033-05-04,No,,,Permanent contract,37631.0,152022,No,1,,NA,1,Created
5321,2011-01-01,5321,Male,5,2006-02-13,9e-05,Single,0,,,Yes,37.0,2043-07-12,Child,0.0,0,Yes,0,,NA,1,Created
5322,2011-01-01,5322,Male,52,1959-05-13,0.00314,Married,1081,,2018-12-17,Yes,,,Flexible contract,4904.0,212938,No,1,,NA,1,Created
5323,2011-01-01,5323,Female,67,1944-04-01,0.00974,Married,1112,,2046-09-21,No,,,Permanent contract,37883.0,-1202,Yes,2,,NA,1,Created
17106,2011-04-01,5323,Female,68,1944-04-01,0.00974,Married,1112,,2046-09-21,No,,,Retired,26518.1,-1202,Yes,2,,NA,1,Life event: Retired
5324,2011-01-01,5324,Male,13,1998-04-04,0.00014,Single,0,,,Yes,26.0,2024-03-27,Child,0.0,0,Yes,0,,NA,1,Created
5325,2011-01-01,5325,Male,25,1986-08-07,0.00033999999999999997,Single,0,,,No,,,Permanent contract,35940.0,9681,No,0,,NA,1,Created
5326,2011-01-01,5326,Female,43,1968-02-29,0.0009699999999999999,Single,0,,,No,,,Permanent contract,20627.0,7067,No,0,,NA,1,Created
5327,2011-01-01,5327,Male,62,1949-02-14,0.008409999999999999,Married,1082,,2018-02-25,Yes,,,Permanent contract,7791.0,35962,Yes,1,,NA,1,Created
5328,2011-01-01,5328,Male,8,2003-11-30,9e-05,Single,0,,,Yes,22.0,2025-01-15,Child,0.0,0,No,0,,NA,1,Created
5329,2011-01-01,5329,Male,41,1970-09-12,0.0008900000000000001,Married,1083,,2028-01-30,No,,,Permanent contract,38510.0,-20883,Yes,1,,NA,1,Created
5330,2011-01-01,5330,Male,14,1997-08-29,0.00014,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
5331,2011-01-01,5331,Male,60,1951-12-18,0.006840000000000001,Divorced,0,,,Yes,,,Permanent contract,38415.0,28290,No,0,,NA,1,Created
5332,2011-01-01,5332,Male,20,1991-05-13,0.00045,Single,0,,,Yes,29.0,2020-07-11,Permanent contract,33699.0,-24720,No,0,,NA,1,Created
5333,2011-01-01,5333,Male,40,1971-03-30,0.0009400000000000001,Married,1084,,2056-12-03,No,,,Entrepreneur without personnel,8272.0,479465,Yes,2,,NA,1,Created
5334,2011-01-01,5334,Female,12,1999-05-05,5e-05,Single,0,,,No,,,Child,0.0,0,No,0,36.0,2035-07-10,1,Created
5335,2011-01-01,5335,Male,2,2009-06-07,0.00021,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
5336,2011-01-01,5336,Male,54,1957-05-09,0.00404,Single,0,,,Yes,41.0,,Permanent contract,10990.0,453593,No,0,,NA,1,Created
5337,2011-01-01,5337,Female,59,1952-02-24,0.00479,Married,1113,,2023-07-25,Yes,,,Permanent contract,209667.0,67120,Yes,3,,NA,1,Created
5338,2011-01-01,5338,Female,49,1962-11-23,0.00193,Married,1114,,2023-06-17,No,,,Permanent contract,68322.0,133320,No,3,,NA,1,Created
5339,2011-01-01,5339,Male,19,1992-02-21,0.00033,Single,0,,,No,,,Flexible contract,28943.0,2780,No,0,,NA,1,Created
5340,2011-01-01,5340,Male,0,2011-09-09,0.0036200000000000004,Single,0,,,Yes,31.0,2042-05-10,Child,0.0,0,Yes,0,,NA,1,Created
5341,2011-01-01,5341,Female,11,2000-03-06,7e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,22.0,2022-03-15,1,Created
5342,2011-01-01,5342,Male,47,1964-02-18,0.00186,Divorced,0,,,No,,,Permanent contract,7723.0,485821,Yes,0,,NA,1,Created
5343,2011-01-01,5343,Female,39,1972-08-14,0.00074,Single,0,,,Yes,21.0,,Unemployed,29338.0,64765,Yes,0,,NA,1,Created
5344,2011-01-01,5344,Female,6,2005-02-18,8e-05,Single,0,,,No,,,Child,0.0,0,No,0,36.0,2041-05-19,1,Created
5345,2011-01-01,5345,Female,44,1967-05-01,0.00107,Married,1115,,2054-02-27,No,,,Permanent contract,28500.0,72479,Yes,2,,NA,1,Created
5346,2011-01-01,5346,Female,54,1957-12-31,0.00313,Married,1116,,2058-02-23,Yes,,,Permanent contract,15637.0,884747,No,1,,NA,1,Created
5347,2011-01-01,5347,Male,31,1980-12-20,0.00041,Single,0,,,No,,,Permanent contract,27734.0,919,Yes,0,,NA,1,Created
5348,2011-01-01,5348,Male,40,1971-05-14,0.0009400000000000001,Married,1085,,2048-04-17,Yes,,,Permanent contract,11313.0,4892642,No,2,,NA,1,Created
5349,2011-01-01,5349,Female,40,1971-04-13,0.0006900000000000001,Married,1117,,2021-08-03,No,,,Permanent contract,2775.0,179214,No,1,,NA,1,Created
5350,2011-01-01,5350,Female,74,1937-07-04,0.0185,Married,1118,,2035-03-04,Yes,,,Retired,5252.0,112,No,1,,NA,1,Created
5351,2011-01-01,5351,Male,45,1966-12-22,0.0014199999999999998,Married,1086,,2026-06-21,Yes,,,Entrepreneur without personnel,3183.0,616945,Yes,2,,NA,1,Created
17074,2011-03-25,5351,Male,45,1966-12-22,0.0014199999999999998,Widowed,1086,,2026-06-21,Yes,,,Entrepreneur without personnel,3183.0,616945,Yes,2,,NA,1,Life event: Widowed
5352,2011-01-01,5352,Female,80,1931-01-11,0.03682,Married,1119,,2016-11-26,Yes,,,Retired,45238.0,447253,Yes,2,,NA,1,Created
5353,2011-01-01,5353,Male,43,1968-12-25,0.00103,Single,0,,,Yes,41.0,,Permanent contract,23446.0,172608,Yes,0,,NA,1,Created
5354,2011-01-01,5354,Female,32,1979-01-06,0.00041,Single,0,,,No,,,Permanent contract,15823.0,344771,No,0,37.0,2016-09-26,1,Created
5355,2011-01-01,5355,Female,19,1992-12-23,0.00014,Single,0,,,No,,,Permanent contract,15303.0,52183,Yes,0,,NA,1,Created
5356,2011-01-01,5356,Male,35,1976-03-31,0.00055,Married,1087,,2053-11-19,No,,,Permanent contract,1933.0,11607,Yes,1,,NA,1,Created
5357,2011-01-01,5357,Male,97,1914-04-17,0.30383000000000004,Married,1088,,2059-06-05,Yes,,,Retired,14325.0,245,No,1,,NA,1,Created
5358,2011-01-01,5358,Female,23,1988-05-11,0.0001,Single,0,,,No,,,Entrepreneur without personnel,8648.0,6761,Yes,0,34.0,2022-09-02,1,Created
5359,2011-01-01,5359,Female,61,1950-09-24,0.00562,Married,1120,,2040-09-23,Yes,,,Permanent contract,4756.0,941,No,2,,NA,1,Created
5360,2011-01-01,5360,Female,59,1952-02-20,0.00479,Divorced,0,,,Yes,,,Permanent contract,7841.0,24000,Yes,0,,NA,1,Created
5361,2011-01-01,5361,Female,13,1998-01-04,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,Yes,0,28.0,2026-10-02,1,Created
5362,2011-01-01,5362,Female,11,2000-03-17,7e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,31.0,2031-08-31,1,Created
5363,2011-01-01,5363,Male,11,2000-03-29,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
5364,2011-01-01,5364,Male,11,2000-02-12,9e-05,Single,0,,,Yes,27.0,2027-08-26,Child,0.0,0,No,0,,NA,1,Created
5365,2011-01-01,5365,Male,6,2005-09-10,5.9999999999999995e-05,Single,0,,,No,,,Child,0.0,0,No,0,,NA,1,Created
5366,2011-01-01,5366,Male,35,1976-03-27,0.00055,Single,0,,,Yes,29.0,,Permanent contract,82221.0,-33579,No,0,,NA,1,Created
5367,2011-01-01,5367,Female,29,1982-06-30,0.00032,Married,1121,,2034-12-13,No,,,Flexible contract,24275.0,-32830,No,2,,NA,1,Created
5368,2011-01-01,5368,Female,51,1960-12-29,0.0023899999999999998,Married,1122,,2033-06-30,Yes,,,Permanent contract,27815.0,198769,Yes,2,,NA,1,Created
5369,2011-01-01,5369,Male,0,2011-08-22,0.0036200000000000004,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
5370,2011-01-01,5370,Male,2,2009-07-30,0.00021,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
5371,2011-01-01,5371,Female,64,1947-02-07,0.00713,Married,1123,,2036-07-24,No,,,Unemployed,9823.0,27841,No,2,,NA,1,Created
16865,2011-02-07,5371,Female,65,1947-02-07,0.00713,Married,1123,,2036-07-24,No,,,Retired,6876.099999999999,27841,No,2,,NA,1,Life event: Retired
5372,2011-01-01,5372,Male,80,1931-09-30,0.05987000000000001,Married,1089,,2018-11-17,Yes,,,Retired,30511.0,2479,Yes,1,,NA,1,Created
5373,2011-01-01,5373,Male,3,2008-03-20,0.0002,Single,0,,,Yes,30.0,2038-03-11,Child,0.0,0,Yes,0,,NA,1,Created
5374,2011-01-01,5374,Male,17,1994-07-20,0.00022999999999999998,Single,0,,,Yes,32.0,2026-04-23,Child,0.0,0,No,0,,NA,1,Created
17663,2011-07-20,5374,Male,18,1994-07-20,0.00022999999999999998,Single,0,,,Yes,30,2023-02-23,Permanent contract,36861.0,15087,No,0,,NA,1,Life event: Adulthood
5375,2011-01-01,5375,Female,70,1941-09-22,0.01252,Married,1124,,2037-02-05,Yes,,,Retired,1982.0,7079,No,1,,NA,1,Created
5376,2011-01-01,5376,Male,8,2003-11-20,9e-05,Single,0,,,Yes,26.0,2029-09-09,Child,0.0,0,Yes,0,,NA,1,Created
5377,2011-01-01,5377,Male,51,1960-08-22,0.00301,Married,1090,,2036-10-17,Yes,,,Permanent contract,38974.0,-9480,Yes,1,,NA,1,Created
5378,2011-01-01,5378,Female,51,1960-02-11,0.0023899999999999998,Married,1125,,2066-11-23,No,,,Flexible contract,313.0,135,Yes,1,,NA,1,Created
5379,2011-01-01,5379,Male,51,1960-02-25,0.00301,Married,1091,,2013-09-24,Yes,,,Permanent contract,19712.0,269823,No,1,,NA,1,Created
5380,2011-01-01,5380,Female,43,1968-02-14,0.0009699999999999999,Married,1126,,2047-03-29,Yes,,,Permanent contract,26051.0,-38320,No,1,,NA,1,Created
5381,2011-01-01,5381,Female,41,1970-10-15,0.0007700000000000001,Married,1127,,2030-12-01,Yes,,,Permanent contract,29146.0,11310,No,2,,NA,1,Created
5382,2011-01-01,5382,Female,23,1988-01-11,0.0001,Single,0,,,No,,,Unemployed,256719.0,-26271,Yes,0,29.0,2017-12-25,1,Created
5383,2011-01-01,5383,Female,41,1970-06-03,0.0007700000000000001,Divorced,0,,,No,,,Permanent contract,842.0,14194,Yes,0,,NA,1,Created
5384,2011-01-01,5384,Female,45,1966-08-24,0.00134,Divorced,0,,,No,,,Permanent contract,2473.0,22134,No,0,,NA,1,Created
5385,2011-01-01,5385,Male,3,2008-10-13,0.0002,Single,0,,,Yes,50.0,2058-07-17,Child,0.0,0,No,0,,NA,1,Created
5386,2011-01-01,5386,Female,13,1998-05-05,0.00011999999999999999,Single,0,,,No,,,Child,0.0,0,Yes,0,42.0,2040-03-11,1,Created
5387,2011-01-01,5387,Male,45,1966-09-22,0.0014199999999999998,Married,1092,,2033-06-05,Yes,,,Flexible contract,19022.0,428717,No,3,,NA,1,Created
5388,2011-01-01,5388,Male,33,1978-02-07,0.00047999999999999996,Single,0,,,Yes,44.0,2022-11-19,Permanent contract,36140.0,319591,Yes,0,,NA,1,Created
5389,2011-01-01,5389,Male,34,1977-11-03,0.00067,Single,0,,,Yes,35.0,2012-04-28,Permanent contract,12910.0,49,No,0,,NA,1,Created
5390,2011-01-01,5390,Female,52,1959-12-06,0.00268,Married,1128,,2060-03-07,Yes,,,Entrepreneur without personnel,43534.0,355,Yes,2,,NA,1,Created
5391,2011-01-01,5391,Male,55,1956-02-20,0.00419,Married,1093,,2049-01-15,No,,,Permanent contract,36221.0,88642,No,1,,NA,1,Created
5392,2011-01-01,5392,Female,47,1964-03-30,0.00168,Single,0,,,No,,,Flexible contract,41439.0,-25699,No,0,,NA,1,Created
5393,2011-01-01,5393,Male,21,1990-04-13,0.00045,Single,0,,,Yes,42.0,2032-07-08,Permanent contract,6145.0,-44870,Yes,0,,NA,1,Created
5394,2011-01-01,5394,Male,79,1932-04-13,0.05364,Married,1094,,2027-12-28,No,,,Retired,19367.0,76724,No,1,,NA,1,Created
5395,2011-01-01,5395,Female,4,2007-04-10,5.9999999999999995e-05,Single,0,,,Yes,22.0,2029-06-21,Child,0.0,0,Yes,0,28.0,2035-01-11,1,Created
5396,2011-01-01,5396,Female,55,1956-02-09,0.00372,Married,1129,,2036-05-26,No,,,Permanent contract,91073.0,758,Yes,2,,NA,1,Created
5397,2011-01-01,5397,Female,59,1952-04-21,0.00479,Married,1130,,2061-02-03,Yes,,,Permanent contract,10809.0,4856,No,2,,NA,1,Created
5398,2011-01-01,5398,Male,51,1960-10-16,0.00301,Married,1095,,2011-06-28,No,,,Unemployed,23292.0,14731,Yes,2,,NA,1,Created
17556,2011-06-28,5398,Male,51,1960-10-16,0.00301,Divorced,1095,,2011-06-28,No,,,Unemployed,23292.0,14731,Yes,2,,NA,1,Life event: Divorced
5399,2011-01-01,5399,Male,32,1979-05-28,0.00059,Married,1096,,2014-08-11,No,,,Permanent contract,31408.0,-3745,No,2,,NA,1,Created
5400,2011-01-01,5400,Female,20,1991-07-19,0.00018,Single,0,,,Yes,25.0,2016-08-13,Permanent contract,95273.0,62832,No,0,33.0,2024-12-24,1,Created
5401,2011-01-01,5401,Female,77,1934-08-04,0.0259,Single,0,,,Yes,39.0,,Retired,16671.0,779389,No,0,,NA,1,Created
5402,2011-01-01,5402,Male,65,1946-10-30,0.01141,Married,1097,,2015-07-28,Yes,,,Permanent contract,43725.0,44650,Yes,2,,NA,1,Created
18115,2011-10-30,5402,Male,66,1946-10-30,0.01141,Married,1097,,2015-07-28,Yes,,,Retired,30607.499999999996,44650,Yes,2,,NA,1,Life event: Retired
5403,2011-01-01,5403,Female,57,1954-07-15,0.00387,Married,1131,,2063-01-04,No,,,Flexible contract,32660.0,265206,Yes,3,,NA,1,Created
5404,2011-01-01,5404,Female,50,1961-11-30,0.00225,Married,1132,,2042-01-27,No,,,Flexible contract,6038.0,157216,Yes,2,,NA,1,Created
5405,2011-01-01,5405,Female,74,1937-07-03,0.0185,Married,1133,,2031-04-23,Yes,,,Retired,7304.0,9579,Yes,1,,NA,1,Created
5406,2011-01-01,5406,Female,14,1997-12-07,9e-05,Single,0,,,Yes,33.0,2030-06-17,Child,0.0,0,Yes,0,30.0,2027-12-12,1,Created
5407,2011-01-01,5407,Male,48,1963-12-02,0.0021100000000000003,Married,1098,,2021-04-13,No,,,Permanent contract,17448.0,84586,Yes,2,,NA,1,Created
5408,2011-01-01,5408,Female,35,1976-02-22,0.00033999999999999997,Married,1134,,2053-10-13,Yes,,,Entrepreneur without personnel,104611.0,5209,No,3,,NA,1,Created
5409,2011-01-01,5409,Male,6,2005-01-09,5.9999999999999995e-05,Single,0,,,Yes,35.0,2040-12-02,Child,0.0,0,Yes,0,,NA,1,Created
5410,2011-01-01,5410,Female,43,1968-02-20,0.0009699999999999999,Married,1135,,2056-01-22,Yes,,,Permanent contract,9171.0,-401,No,2,,NA,1,Created
5411,2011-01-01,5411,Male,65,1946-11-14,0.01141,Married,1099,,2032-09-12,No,,,Flexible contract,43089.0,4443,No,2,,NA,1,Created
18184,2011-11-14,5411,Male,66,1946-11-14,0.01141,Married,1099,,2032-09-12,No,,,Retired,30162.3,4443,No,2,,NA,1,Life event: Retired
5412,2011-01-01,5412,Female,100,1911-12-11,1.0,Widowed,0,,,Yes,,,Retired,18396.0,29178,No,0,,NA,1,Created
17742,2011-08-06,5412,Female,100,1911-12-11,1.0,Widowed,0,,,Yes,,,Retired,18396.0,29178,No,0,,NA,0,Life event: Deceased
5413,2011-01-01,5413,Male,9,2002-03-30,0.00014,Single,0,,,Yes,28.0,2030-02-06,Child,0.0,0,No,0,,NA,1,Created
5414,2011-01-01,5414,Male,58,1953-06-02,0.00603,Married,1100,,2044-01-23,No,,,Permanent contract,79324.0,364614,Yes,2,,NA,1,Created
5415,2011-01-01,5415,Female,60,1951-06-30,0.00541,Single,0,,,Yes,5.0,,Permanent contract,16248.0,29472,Yes,0,,NA,1,Created
5416,2011-01-01,5416,Male,40,1971-08-16,0.0009400000000000001,Married,1101,,2028-08-16,No,,,Flexible contract,14885.0,903,Yes,1,,NA,1,Created
5417,2011-01-01,5417,Male,20,1991-09-27,0.00045,Single,0,,,No,,,Permanent contract,73842.0,43202,No,0,,NA,1,Created
5418,2011-01-01,5418,Female,97,1914-04-26,0.27028,Widowed,0,,,No,,,Retired,34760.0,236275,No,0,,NA,1,Created
17678,2011-07-24,5418,Female,98,1914-04-26,0.27028,Widowed,0,,,No,,,Retired,34760.0,236275,No,0,,NA,0,Life event: Deceased
5419,2011-01-01,5419,Female,71,1940-03-11,0.013009999999999999,Married,1136,,2021-01-21,Yes,,,Retired,45034.0,925,No,1,,NA,1,Created
17161,2011-04-12,5419,Female,72,1940-03-11,0.013009999999999999,Married,1136,,2021-01-21,Yes,,,Retired,45034.0,925,No,1,,NA,0,Life event: Deceased
5420,2011-01-01,5420,Female,17,1994-09-25,0.0001,Single,0,,,Yes,45.0,2039-10-03,Child,0.0,0,Yes,0,27.0,2021-07-14,1,Created
17979,2011-09-25,5420,Female,18,1994-09-25,0.0001,Single,0,,,Yes,37,2030-01-22,Permanent contract,9488.0,-31439,Yes,0,27,2021-07-14,1,Life event: Adulthood
5421,2011-01-01,5421,Female,14,1997-12-08,9e-05,Single,0,,,Yes,56.0,2053-09-23,Child,0.0,0,Yes,0,25.0,2022-07-17,1,Created
5422,2011-01-01,5422,Female,32,1979-06-01,0.00041,Married,1137,,2053-01-25,No,,,Entrepreneur without personnel,12516.0,49903,Yes,2,32.0,2011-05-07,1,Created
17285,2011-05-07,5422,Female,32,1979-06-01,0.00041,Married,1137,,2053-01-25,No,,,Entrepreneur without personnel,12516.0,49903,Yes,3,32,2011-05-07,1,Life event: Children born
17286,2011-05-07,5422,Female,32,1979-06-01,0.00041,Married,1137,,2053-01-25,No,,,Entrepreneur without personnel,12516.0,49903,Yes,3,32,2011-05-07,1,Life event: Children born
5423,2011-01-01,5423,Male,59,1952-05-03,0.00717,Married,1102,,2027-11-02,Yes,,,Permanent contract,49566.0,269209,No,2,,NA,1,Created
5424,2011-01-01,5424,Female,3,2008-07-22,0.00013000000000000002,Single,0,,,No,,,Child,0.0,0,No,0,22.0,2030-10-22,1,Created
5425,2011-01-01,5425,Male,26,1985-05-23,1.0,Married,1103,,2018-01-14,Yes,,,Permanent contract,16639.0,1786,Yes,3,,NA,1,Created
17636,2011-07-16,5425,Male,27,1985-05-23,1.0,Married,1103,,2018-01-14,Yes,,,Permanent contract,16639.0,1786,Yes,3,,NA,0,Life event: Deceased
5426,2011-01-01,5426,Female,40,1971-08-16,0.0006900000000000001,Married,1138,,2034-02-01,No,,,Entrepreneur without personnel,30938.0,59693,No,2,,NA,1,Created
5427,2011-01-01,5427,Male,31,1980-06-21,0.00041,Divorced,0,,,Yes,,,Permanent contract,10886.0,9059,No,0,,NA,1,Created
5428,2011-01-01,5428,Male,63,1948-01-06,0.00945,Married,1104,,2040-08-16,No,,,Flexible contract,3219.0,447594,Yes,1,,NA,1,Created
5429,2011-01-01,5429,Male,61,1950-08-01,0.00747,Married,1105,,2056-06-19,No,,,Permanent contract,8701.0,6292,Yes,1,,NA,1,Created
5430,2011-01-01,5430,Male,25,1986-11-16,0.00033999999999999997,Single,0,,,No,,,Permanent contract,19729.0,-4604,No,0,,NA,1,Created
5431,2011-01-01,5431,Female,82,1929-11-17,0.0493,Widowed,0,,,Yes,,,Retired,28944.0,3258,Yes,0,,NA,1,Created
5432,2011-01-01,5432,Female,60,1951-06-19,0.00541,Married,1139,,2042-05-25,No,,,Permanent contract,31831.0,-36847,Yes,2,,NA,1,Created
5433,2011-01-01,5433,Female,20,1991-01-08,0.00018,Single,0,,,No,,,Permanent contract,29534.0,12181,No,0,32.0,2023-05-23,1,Created
5434,2011-01-01,5434,Male,63,1948-01-28,0.00945,Married,1106,,2049-03-15,Yes,,,Entrepreneur without personnel,20948.0,818117,Yes,1,,NA,1,Created
5435,2011-01-01,5435,Male,48,1963-11-26,0.0021100000000000003,Married,1107,,2031-08-01,Yes,,,Permanent contract,10241.0,299432,Yes,3,,NA,1,Created
5436,2011-01-01,5436,Female,20,1991-01-16,0.00018,Single,0,,,No,,,Permanent contract,22561.0,23188,Yes,0,30.0,2021-01-02,1,Created
5437,2011-01-01,5437,Female,53,1958-04-23,0.00312,Divorced,0,,,Yes,,,Permanent contract,9252.0,53061,Yes,0,,NA,1,Created
5438,2011-01-01,5438,Female,46,1965-03-05,0.00134,Single,0,,,Yes,50.0,2015-05-11,Entrepreneur without personnel,6404.0,294755,No,0,,NA,1,Created
5439,2011-01-01,5439,Male,76,1935-01-23,0.0375,Divorced,0,,,No,,,Retired,18385.0,387,No,0,,NA,1,Created
5440,2011-01-01,5440,Male,59,1952-09-02,0.00717,Married,1108,,2025-02-08,Yes,,,Unemployed,38853.0,47734,Yes,2,,NA,1,Created
5441,2011-01-01,5441,Male,78,1933-07-11,0.04668,Married,1109,,2018-03-05,Yes,,,Retired,42083.0,167738,No,1,,NA,1,Created
5442,2011-01-01,5442,Male,22,1989-10-04,0.00041,Single,0,,,No,,,Permanent contract,30061.0,33830,No,0,,NA,1,Created
5443,2011-01-01,5443,Male,4,2007-09-23,0.00011,Single,0,,,Yes,29.0,2036-04-12,Child,0.0,0,Yes,0,,NA,1,Created
5444,2011-01-01,5444,Male,66,1945-09-29,0.01401,Married,1110,,2012-01-04,No,,,Permanent contract,20911.0,664,Yes,2,,NA,1,Created
17992,2011-09-29,5444,Male,67,1945-09-29,0.01401,Married,1110,,2012-01-04,No,,,Retired,14637.699999999999,664,Yes,2,,NA,1,Life event: Retired
5445,2011-01-01,5445,Male,42,1969-03-16,0.00128,Married,1111,,2057-02-17,Yes,,,Permanent contract,57234.0,-25576,Yes,2,,NA,1,Created
5446,2011-01-01,5446,Male,55,1956-02-21,0.00419,Divorced,0,,,Yes,,,Entrepreneur with personel,11928.0,4023,Yes,0,,NA,1,Created
5447,2011-01-01,5447,Male,45,1966-02-15,0.0014199999999999998,Divorced,0,,,No,,,Permanent contract,3045.0,248936,Yes,0,,NA,1,Created
5448,2011-01-01,5448,Female,27,1984-04-09,0.00025,Single,0,,,No,,,Permanent contract,10622.0,38666,Yes,0,41.0,2025-04-11,1,Created
5449,2011-01-01,5449,Male,14,1997-11-07,0.00014,Single,0,,,Yes,47.0,2044-08-07,Child,0.0,0,Yes,0,,NA,1,Created
5450,2011-01-01,5450,Female,58,1953-03-28,0.00448,Married,1140,,2013-06-07,No,,,Permanent contract,17861.0,192021,Yes,1,,NA,1,Created
5451,2011-01-01,5451,Male,11,2000-09-01,9e-05,Single,0,,,No,,,Child,0.0,0,Yes,0,,NA,1,Created
5452,2011-01-01,5452,Female,55,1956-06-14,0.00372,Single,0,,,No,,,Flexible contract,22823.0,-893,No,0,,NA,1,Created
5453,2011-01-01,5453,Female,57,1954-11-24,0.00387,Married,1141,,2041-06-27,Yes,,,Permanent contract,111145.0,39205,Yes,2,,NA,1,Created
5454,2011-01-01,5454,Male,62,1949-07-24,0.008409999999999999,Single,0,,,Yes,35.0,,Unemployed,32084.0,316408,No,0,,NA,1,Created
